CLASS,SUBCLASS,VARIABLE,VALUE,iso3,sheet,year
OUTFLOW,GROUNDWATER,Natural,0,ken,sheet1,2017
OUTFLOW,GROUNDWATER,Utilized,0,ken,sheet1,2017
OUTFLOW,OTHER,Non-utilizable,0,ken,sheet1,2017
OUTFLOW,OTHER,Other,0,ken,sheet1,2017
OUTFLOW,RESERVED,Commited,0.640524194184507,ken,sheet1,2017
OUTFLOW,RESERVED,Navigational,0,ken,sheet1,2017
OUTFLOW,RESERVED,Environmental,0,ken,sheet1,2017
INFLOW,PRECIPITATION,Rainfall,434.99,mli,sheet1,2010
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2010
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2010
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2010
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2010
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2010
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2010
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2010
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2010
INFLOW,OTHER,Desalinized,0,mli,sheet1,2010
STORAGE,CHANGE,Surface storage,-79.62,mli,sheet1,2010
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2010
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2010
OUTFLOW,ET LANDSCAPE,Utilized,186.29,mli,sheet1,2010
OUTFLOW,ET LANDSCAPE,Modified,29.56,mli,sheet1,2010
OUTFLOW,ET LANDSCAPE,Managed,3.93,mli,sheet1,2010
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2010
OUTFLOW,ET UTILIZED FLOW,Utilized,79.44,mli,sheet1,2010
OUTFLOW,ET UTILIZED FLOW,Modified,23.64,mli,sheet1,2010
OUTFLOW,ET UTILIZED FLOW,Managed,4.45,mli,sheet1,2010
OUTFLOW,ET INCREMENTAL,Manmade,4.45,mli,sheet1,2010
OUTFLOW,ET INCREMENTAL,Natural,103.08,mli,sheet1,2010
OUTFLOW,SURFACE WATER,Main riverstem,28.04,mli,sheet1,2010
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2010
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2010
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2010
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2010
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2010
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2010
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2010
OUTFLOW,OTHER,Other,0,mli,sheet1,2010
OUTFLOW,RESERVED,Commited,7.6,mli,sheet1,2010
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2010
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2010
INFLOW,PRECIPITATION,Rainfall,349.29,mli,sheet1,2011
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2011
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2011
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2011
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2011
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2011
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2011
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2011
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2011
INFLOW,OTHER,Desalinized,0,mli,sheet1,2011
STORAGE,CHANGE,Surface storage,5.86,mli,sheet1,2011
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2011
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2011
OUTFLOW,ET LANDSCAPE,Utilized,188.09,mli,sheet1,2011
OUTFLOW,ET LANDSCAPE,Modified,29.99,mli,sheet1,2011
OUTFLOW,ET LANDSCAPE,Managed,4.1,mli,sheet1,2011
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2011
OUTFLOW,ET UTILIZED FLOW,Utilized,82.77,mli,sheet1,2011
OUTFLOW,ET UTILIZED FLOW,Modified,23.64,mli,sheet1,2011
OUTFLOW,ET UTILIZED FLOW,Managed,4.04,mli,sheet1,2011
OUTFLOW,ET INCREMENTAL,Manmade,4.04,mli,sheet1,2011
OUTFLOW,ET INCREMENTAL,Natural,106.41,mli,sheet1,2011
OUTFLOW,SURFACE WATER,Main riverstem,22.52,mli,sheet1,2011
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2011
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2011
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2011
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2011
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2011
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2011
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2011
OUTFLOW,OTHER,Other,0,mli,sheet1,2011
OUTFLOW,RESERVED,Commited,6.1,mli,sheet1,2011
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2011
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2011
INFLOW,PRECIPITATION,Rainfall,410.59,mli,sheet1,2012
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2012
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2012
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2012
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2012
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2012
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2012
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2012
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2012
INFLOW,OTHER,Desalinized,0,mli,sheet1,2012
STORAGE,CHANGE,Surface storage,-57.4,mli,sheet1,2012
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2012
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2012
OUTFLOW,ET LANDSCAPE,Utilized,186.02,mli,sheet1,2012
OUTFLOW,ET LANDSCAPE,Modified,29.61,mli,sheet1,2012
OUTFLOW,ET LANDSCAPE,Managed,4.07,mli,sheet1,2012
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2012
OUTFLOW,ET UTILIZED FLOW,Utilized,82.29,mli,sheet1,2012
OUTFLOW,ET UTILIZED FLOW,Modified,23.75,mli,sheet1,2012
OUTFLOW,ET UTILIZED FLOW,Managed,4.23,mli,sheet1,2012
OUTFLOW,ET INCREMENTAL,Manmade,4.23,mli,sheet1,2012
OUTFLOW,ET INCREMENTAL,Natural,106.04,mli,sheet1,2012
OUTFLOW,SURFACE WATER,Main riverstem,23.21,mli,sheet1,2012
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2012
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2012
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2012
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2012
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2012
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2012
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2012
OUTFLOW,OTHER,Other,0,mli,sheet1,2012
OUTFLOW,RESERVED,Commited,6.3,mli,sheet1,2012
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2012
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2012
INFLOW,PRECIPITATION,Rainfall,389.16,mli,sheet1,2013
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2013
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2013
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2013
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2013
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2013
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2013
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2013
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2013
INFLOW,OTHER,Desalinized,0,mli,sheet1,2013
STORAGE,CHANGE,Surface storage,-33.55,mli,sheet1,2013
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2013
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2013
OUTFLOW,ET LANDSCAPE,Utilized,178.46,mli,sheet1,2013
OUTFLOW,ET LANDSCAPE,Modified,26.15,mli,sheet1,2013
OUTFLOW,ET LANDSCAPE,Managed,4.86,mli,sheet1,2013
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2013
OUTFLOW,ET UTILIZED FLOW,Utilized,89.64,mli,sheet1,2013
OUTFLOW,ET UTILIZED FLOW,Modified,25.23,mli,sheet1,2013
OUTFLOW,ET UTILIZED FLOW,Managed,5.28,mli,sheet1,2013
OUTFLOW,ET INCREMENTAL,Manmade,5.28,mli,sheet1,2013
OUTFLOW,ET INCREMENTAL,Natural,114.87,mli,sheet1,2013
OUTFLOW,SURFACE WATER,Main riverstem,25.98,mli,sheet1,2013
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2013
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2013
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2013
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2013
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2013
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2013
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2013
OUTFLOW,OTHER,Other,0,mli,sheet1,2013
OUTFLOW,RESERVED,Commited,7.1,mli,sheet1,2013
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2013
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2013
INFLOW,PRECIPITATION,Rainfall,355.2,mli,sheet1,2014
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2014
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2014
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2014
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2014
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2014
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2014
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2014
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2014
INFLOW,OTHER,Desalinized,0,mli,sheet1,2014
STORAGE,CHANGE,Surface storage,32.23,mli,sheet1,2014
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2014
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2014
OUTFLOW,ET LANDSCAPE,Utilized,207.09,mli,sheet1,2014
OUTFLOW,ET LANDSCAPE,Modified,39.62,mli,sheet1,2014
OUTFLOW,ET LANDSCAPE,Managed,5.6,mli,sheet1,2014
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2014
OUTFLOW,ET UTILIZED FLOW,Utilized,85.31,mli,sheet1,2014
OUTFLOW,ET UTILIZED FLOW,Modified,21.99,mli,sheet1,2014
OUTFLOW,ET UTILIZED FLOW,Managed,5.27,mli,sheet1,2014
OUTFLOW,ET INCREMENTAL,Manmade,5.27,mli,sheet1,2014
OUTFLOW,ET INCREMENTAL,Natural,107.3,mli,sheet1,2014
OUTFLOW,SURFACE WATER,Main riverstem,22.54,mli,sheet1,2014
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2014
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2014
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2014
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2014
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2014
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2014
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2014
OUTFLOW,OTHER,Other,0,mli,sheet1,2014
OUTFLOW,RESERVED,Commited,6.1,mli,sheet1,2014
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2014
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2014
INFLOW,PRECIPITATION,Rainfall,376.52,mli,sheet1,2015
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2015
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2015
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2015
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2015
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2015
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2015
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2015
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2015
INFLOW,OTHER,Desalinized,0,mli,sheet1,2015
STORAGE,CHANGE,Surface storage,-20.93,mli,sheet1,2015
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2015
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2015
OUTFLOW,ET LANDSCAPE,Utilized,186.2,mli,sheet1,2015
OUTFLOW,ET LANDSCAPE,Modified,26.8,mli,sheet1,2015
OUTFLOW,ET LANDSCAPE,Managed,5.37,mli,sheet1,2015
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2015
OUTFLOW,ET UTILIZED FLOW,Utilized,83.79,mli,sheet1,2015
OUTFLOW,ET UTILIZED FLOW,Modified,26.27,mli,sheet1,2015
OUTFLOW,ET UTILIZED FLOW,Managed,5.03,mli,sheet1,2015
OUTFLOW,ET INCREMENTAL,Manmade,5.03,mli,sheet1,2015
OUTFLOW,ET INCREMENTAL,Natural,110.06,mli,sheet1,2015
OUTFLOW,SURFACE WATER,Main riverstem,22.12,mli,sheet1,2015
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2015
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2015
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2015
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2015
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2015
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2015
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2015
OUTFLOW,OTHER,Other,0,mli,sheet1,2015
OUTFLOW,RESERVED,Commited,6,mli,sheet1,2015
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2015
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2015
INFLOW,PRECIPITATION,Rainfall,366.98,mli,sheet1,2016
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2016
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2016
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2016
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2016
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2016
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2016
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2016
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2016
INFLOW,OTHER,Desalinized,0,mli,sheet1,2016
STORAGE,CHANGE,Surface storage,-2.05,mli,sheet1,2016
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2016
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2016
OUTFLOW,ET LANDSCAPE,Utilized,179.14,mli,sheet1,2016
OUTFLOW,ET LANDSCAPE,Modified,26.63,mli,sheet1,2016
OUTFLOW,ET LANDSCAPE,Managed,5.47,mli,sheet1,2016
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2016
OUTFLOW,ET UTILIZED FLOW,Utilized,92.04,mli,sheet1,2016
OUTFLOW,ET UTILIZED FLOW,Modified,27.87,mli,sheet1,2016
OUTFLOW,ET UTILIZED FLOW,Managed,5.98,mli,sheet1,2016
OUTFLOW,ET INCREMENTAL,Manmade,5.98,mli,sheet1,2016
OUTFLOW,ET INCREMENTAL,Natural,119.91,mli,sheet1,2016
OUTFLOW,SURFACE WATER,Main riverstem,27.8,mli,sheet1,2016
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2016
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2016
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2016
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2016
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2016
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2016
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2016
OUTFLOW,OTHER,Other,0,mli,sheet1,2016
OUTFLOW,RESERVED,Commited,7.6,mli,sheet1,2016
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2016
OUTFLOW,RESERVED,Environmental,0,mli,sheet1,2016
INFLOW,PRECIPITATION,Rainfall,383.25,mli,sheet1,2017
INFLOW,PRECIPITATION,Snowfall,0,mli,sheet1,2017
INFLOW,PRECIPITATION,Precipitation recycling,0,mli,sheet1,2017
INFLOW,SURFACE WATER,Main riverstem,0,mli,sheet1,2017
INFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2017
INFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2017
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2017
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2017
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2017
INFLOW,OTHER,Desalinized,0,mli,sheet1,2017
STORAGE,CHANGE,Surface storage,-22.21,mli,sheet1,2017
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Utilized,187.33,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Modified,29.77,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Managed,4.77,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Utilized,85.04,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Modified,24.63,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Managed,4.9,mli,sheet1,2017
OUTFLOW,ET INCREMENTAL,Manmade,4.9,mli,sheet1,2017
OUTFLOW,ET INCREMENTAL,Natural,109.67,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Main riverstem,24.6,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2017
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2017
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2017
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2017
OUTFLOW,OTHER,Other,0,mli,sheet1,2017
OUTFLOW,RESERVED,Commited,0,mli,sheet1,2017
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2017
OUTFLOW,RESERVED,Environmental,6.69,mli,sheet1,2017
